DAM_ID,GRAND_ID,NABD_ID,DAM_NAME,PNNL_DAM_ID,STATE,AGENCY_CODE,LONG,LAT,TIME_SERIES_START,TIME_SERIES_END,NORMAL_STORAGE.MCM.,MAXIMUM_STORAGE,STORAGE,DAM_HEIGHT,ELEV_MASL,S_RATIO,i_MAF_MCM,MAIN_USE,P_FLC,P_NAV,P_HYD,P_SUP,P_IRR,P_REC,P_FSH,UPST_DAMS_N,UPST_DAMS_CAP,YEAR_CREATED,norm_Stor,Max_stor,join_OBJECTID,join_TNMID,join_MetaSource,join_SourceData,join_SourceOrig,join_SourceFeat,join_LoadDate,join_AreaSqKm,join_AreaAcres,join_GNIS_ID,join_Name,join_States,join_HUC2,join_Shape_Leng,join_Shape_Area,join_layer,join_path,join_HUC2_db,join_Prior_purp,distance,,
1112,1112,AR00150,Blakely Mountain Dam,NA,Arkansas,ACE_VIC,-93.195081,34.574105,NA,NA,4638.8,4638.8,4638.8,16,167,4.026810808,1151.97863,Hydroelectricity,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,127,68730.42594,1953,4638.8,4638.8,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1067,1067,AR00173,Greers Ferry,NA,Arkansas,ACE_LIT,-91.992829,35.520559,NA,NA,3508,3508,3508,19,128,3.065940703,1144.183903,Flood control,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,586,261037.1707,1962,3508,3508,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1042,1042,AR00159,Norfork,NA,Arkansas,ACE_LIT,-92.238377,36.252069,NA,NA,2446,2446,2446,15,162,1.299157956,1882.757974,Flood control,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,81,34662.4,1944,2446,2446,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1033,1033,AR00174,Beaver,NA,Arkansas,ACE_LIT,-93.849219,36.422916,NA,NA,2407.8,2407.8,2407.8,19,329,2.482303993,969.9859512,Flood control,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,45,14539.8,1963,2407.8,2407.8,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1144,1144,AR00536,Millwood Dam,NA,Arkansas,NA,-93.965625,33.694799,NA,NA,2288,2288,2288,13,80,0.542836622,4214.896171,Flood control,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,154,60854.73826,1966,2288,2288,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1121,1121,AR00151,Degray Dam,NA,Arkansas,ACE_VIC,-93.110417,34.216058,NA,NA,1698.6,1698.6,1698.6,18,119,3.376749433,503.028144,Flood control,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,687,308405.1089,1969,1698.6,1698.6,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1125,1125,AR00154,Narrows Dam,NA,Arkansas,ACE_VIC,-93.716351,34.149561,NA,NA,740.8,740.8,740.8,22,160,2.648898155,279.6634512,Flood control,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,135,54866.83461,1950,740.8,740.8,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1078,1078,AR00162,Dardanelle Lock and Dam,NA,Arkansas,ACE_LIT,-93.172917,35.251912,NA,NA,599.7,599.7,599.7,10,99,0.018866957,31785.72989,Navigation,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,142,74299.42594,1969,599.7,599.7,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1127,1127,AR01201,Dequeen,NA,Arkansas,NA,-94.381595,34.099584,NA,NA,457.1,457.1,457.1,43,139,2.409686398,189.6927336,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,140,55645.73461,1977,457.1,457.1,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1092,1092,AR00158,Nimrod,NA,Arkansas,ACE_LIT,-93.16166,34.95283,NA,NA,414.4,414.4,414.4,34,126,0.629629056,658.1653056,Flood control,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,127,68730.42594,1942,414.4,414.4,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1084,1084,AR00157,Blue Mountain,NA,Arkansas,ACE_LIT,-93.651042,35.102957,NA,NA,318.2,318.2,318.2,15,137,0.789411222,403.0852248,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,128,68744.62594,1947,318.2,318.2,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1122,1122,AR01200,Gillham,NA,Arkansas,ACE_LIT,-94.228715,34.211828,NA,NA,273.6,273.6,273.6,18,161,0.866466203,315.7653456,Flood control,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,135,54866.83461,1975,273.6,273.6,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1096,1096,AR00081,Lake Maumelle Dam,NA,Arkansas,NA,-92.489694,34.856173,NA,NA,272.6,272.6,272.6,32,87,2.117718249,128.7234504,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,660,295192.2966,1957,272.6,272.6,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1116,1116,AR00534,Carpenter,NA,Arkansas,NA,-93.028,34.443306,NA,NA,225.9,225.9,225.9,35,121,0.14647117,1542.283027,Hydroelectricity,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,633,276234.3966,1932,225.9,225.9,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1124,1124,AR01202,Dierks,NA,Arkansas,NA,-94.09561,34.145695,NA,NA,196.7,196.7,196.7,26,165,1.527707567,128.755008,Flood control,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,136,55069.13461,1975,196.7,196.7,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1168,1168,AR00872,Lake Erling Dam,NA,Arkansas,NA,-93.523282,33.052991,NA,NA,170.5,170.5,170.5,16,67,0.464279365,367.2357912,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,157,68151.43826,1956,170.5,170.5,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1154,1154,AR01515,Lock and Dam 8,NA,Arkansas,NA,-92.471875,33.293786,NA,NA,104.8,104.8,104.8,18,31,0.013831599,7576.85353,Navigation,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,703,321567.6089,1911,104.8,104.8,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1155,1155,AR01478,Lake Columbia Dam,NA,Arkansas,NA,-93.402019,33.285474,NA,NA,81.5,81.5,81.5,34,83,1.728633974,47.1470544,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,152,60782.63826,1986,81.5,81.5,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1098,1098,AR00001,Lake Winona Dam,NA,Arkansas,NA,-92.847966,34.797964,NA,NA,78,78,78,49,226,1.896907789,41.1195528,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,637,276998.4966,1938,78,78,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1156,1156,AR00989,Lake Chicot Dam North,NA,Arkansas,NA,-91.222841,33.273254,NA,NA,55.6,55.6,55.6,14,32,1.447705573,38.4055992,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,641,294214.4707,1942,55.6,55.6,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1097,1097,AR00857,Lake Hinkle Dam,NA,Arkansas,NA,-94.253762,34.853702,NA,NA,50.6,50.6,50.6,74,274,2.019417183,25.0567344,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,73,19579.27069,1971,50.6,50.6,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1090,1090,AR00064,Lake Conway Dam,NA,Arkansas,NA,-92.40625,34.964583,NA,NA,49.6,49.6,49.6,20,81,0.416131627,119.1930552,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,654,283795.5966,1950,49.6,49.6,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1142,1142,AR01516,Hungerrun Creek Dam,NA,Arkansas,NA,-91.855403,33.70625,NA,NA,44.2,44.2,44.2,23,75,5.074686527,8.7098976,Fisheries,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,679,310264.2966,1993,44.2,44.2,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1108,1108,AR01451,Balboa,NA,Arkansas,NA,-92.903125,34.624221,NA,NA,41.9,41.9,41.9,8,156,2.445176573,17.1357768,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,625,272837.8966,1986,41.9,41.9,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1118,1118,AR00535,Remmel,NA,Arkansas,NA,-92.895327,34.427549,NA,NA,41.1,41.1,41.1,27,113,0.025056378,1640.300933,Hydroelectricity,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,663,295637.9053,1925,41.1,41.1,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1066,1066,AR01433,Lake Poinsett Dam,NA,Arkansas,NA,-90.676042,35.524247,NA,NA,36.4,36.4,36.4,5,87,8.804934324,4.1340456,Recreation,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,622,279265.8707,1967,36.4,36.4,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1107,1107,AR00698,Peckerwood Lake Dam,NA,Arkansas,NA,-91.493984,34.652038,NA,NA,34.5,34.5,34.5,14,61,0.341957782,100.8896472,Irrigation,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,636,293357.1707,1942,34.5,34.5,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1143,1143,AR00633,Lower White Oak Dam,NA,Arkansas,NA,-93.089472,33.701141,NA,NA,30.4,30.4,30.4,23,64,0.59574389,51.0286392,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,688,309336.4089,1959,30.4,30.4,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1043,1043,AR01100,Little Flint Creek Dam,NA,Arkansas,NA,-94.540719,36.240643,NA,NA,30.1,30.1,30.1,75,353,2.907961717,10.3508928,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,45,14539.8,1977,30.1,30.1,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1079,1079,AR01422,Brewer Lake,NA,Arkansas,NA,-92.597863,35.231364,NA,NA,29,29,29,16,99,0.914382633,31.715388,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,629,285248.6707,1983,29,29,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1071,1071,AR01522,Huckleberry Creek Dam,NA,Arkansas,NA,-93.189594,35.377094,NA,NA,28.8,28.8,28.8,34,137,5.156027848,5.5856952,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,60985.1,1995,28.8,28.8,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1030,1030,AR01408,Loch Lomond Dam,NA,Arkansas,NA,-94.31875,36.469741,NA,NA,28.5,28.5,28.5,22,352,3.000367119,9.4988376,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,43,14035.9,1981,28.5,28.5,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1132,1132,AR01460,Cane Creek,NA,Arkansas,NA,-91.76576,33.92812,NA,NA,27.9,27.9,27.9,7,54,3.608561837,7.731612,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,680,310298.7966,1989,27.9,27.9,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1082,1082,AR00042,Beaver Fork Lake Dam,NA,Arkansas,NA,-92.448958,35.142229,NA,NA,24.1,24.1,24.1,27,89,2.870988407,8.3943216,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,624,281542.6707,1956,24.1,24.1,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1056,1056,AR00445,Lake Shepherd Springs Dam,NA,Arkansas,NA,-94.116894,35.691075,NA,NA,23.6,23.6,23.6,44,271,0.452961158,52.1015976,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,30,9005.3,1954,23.6,23.6,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1157,1157,AR01084,Lake Georgia-Pacific Dam,NA,Arkansas,NA,-92.041937,33.250144,NA,NA,23,23,23,26,26,1.534370568,14.98986,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,707,321912.9089,1963,23,23,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1065,1065,AR00562,Ozark Water Supply Lake Dam,NA,Arkansas,NA,-93.843677,35.530871,NA,NA,20.6,20.6,20.6,8,192,1.546859263,13.3173072,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,123,63541.32594,1971,20.6,20.6,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1089,1089,AR00833,Harris Brake Dam,NA,Arkansas,NA,-92.768659,34.985226,NA,NA,20.4,20.4,20.4,55,86,2.119465546,9.625068,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,637,276998.4966,1954,20.4,20.4,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1106,1106,AR01217,Lake Coronado Dam,NA,Arkansas,NA,-92.953499,34.656319,NA,NA,19.9,19.9,19.9,12,198,2.109006513,9.4357224,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,625,272837.8966,1976,19.9,19.9,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
1057,1057,AR00446,Lake Fort Smith Dam,NA,Arkansas,NA,-94.15052,35.662032,NA,NA,18.1,18.1,18.1,37,250,0.326625507,55.4151456,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,90,26867.40659,1936,18.1,18.1,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1038,1038,AR00250,Lake Thunderbird Dam,NA,Arkansas,NA,-91.533051,36.304325,NA,NA,14.2,14.2,14.2,24,149,2.307542805,6.153732,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,576,255740.8707,1962,14.2,14.2,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1045,1045,AR00232,Crown Lake Dam,NA,Arkansas,NA,-91.742174,36.195275,NA,NA,12,12,12,16,178,0.807339817,14.8636296,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,591,259613.0707,1972,12,12,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1105,1105,AR00970,Bear Creek,NA,Arkansas,NA,-90.694668,34.70802,NA,NA,11.3,11.3,11.3,14,73,1.713279389,6.5955384,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,629,285947.0707,1938,11.3,11.3,1,{0A6AC738-CCB8-4C3E-B6F0-566885AE483C},,,,,11/3/17,276035.62,68209826.7,2730138,Lower Mississippi Region,"AR,IL,KY,LA,MO,MS,TN",8,49.81684353,26.650347,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-7/WBDHU2.shp,8,Flood control,0,,
673,673,NA,Abelardo,NA,"Baja California,MEX",NA,-116.90774,32.443112,NA,NA,137,NA,137,57,NA,NA,NA,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,1937,137,,1,{D924BD6E-507C-4E5B-A86C-DDDDE00752A5},,,,,5/14/18,436624.37,107892137.2,2730149,California Region,"CA,MX,NV,OR",18,61.18120505,44.49942713,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-17/WBDHU2.shp,18,Other,0,,
672,672,NA,Carrizo,NA,"Baja California,MEX",NA,-116.69375,32.481664,NA,NA,43.6,NA,43.6,56,NA,NA,NA,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,1981,43.6,,1,{D924BD6E-507C-4E5B-A86C-DDDDE00752A5},,,,,5/14/18,436624.37,107892137.2,2730149,California Region,"CA,MX,NV,OR",18,61.18120505,44.49942713,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-17/WBDHU2.shp,18,Other,0,,
